timestamp,bot_id,event_type,value
2026-04-16T17:11:13.640787,1,energy_delta,-5
2026-04-16T17:11:14.134029,1,collision,-5
2026-04-16T17:11:14.134104,1,energy_delta,-5
2026-04-16T17:11:14.643331,1,collision,-5
2026-04-16T17:11:14.643412,1,energy_delta,-5
2026-04-16T17:11:15.139129,1,collision,-5
2026-04-16T17:11:15.139223,1,energy_delta,-5
2026-04-16T17:11:15.669557,1,collision,-5
2026-04-16T17:11:15.669657,1,energy_delta,-5
2026-04-16T17:11:16.160860,1,collision,-5
2026-04-16T17:11:16.160968,1,energy_delta,-5
2026-04-16T17:11:16.674203,1,collision,-5
2026-04-16T17:11:16.674303,1,energy_delta,-5
2026-04-16T17:11:17.183224,1,collision,-5
2026-04-16T17:11:17.183308,1,energy_delta,-5
2026-04-16T17:11:17.694628,1,collision,-5
2026-04-16T17:11:17.694719,1,energy_delta,-5
2026-04-16T17:11:18.195357,1,collision,-5
2026-04-16T17:11:18.195490,1,energy_delta,-5
2026-04-16T17:11:18.702161,1,collision,-5
2026-04-16T17:11:18.702265,1,energy_delta,-5
2026-04-16T17:11:19.204227,1,collision,-5
2026-04-16T17:11:19.204302,1,energy_delta,-5
2026-04-16T17:11:19.724266,1,collision,-5
2026-04-16T17:11:19.724370,1,energy_delta,-5
2026-04-16T17:11:20.228795,1,collision,-5
2026-04-16T17:11:20.228887,1,energy_delta,-5
2026-04-16T17:11:20.748936,1,collision,-5
2026-04-16T17:11:20.749047,1,energy_delta,-5
2026-04-16T17:11:21.264592,1,collision,-5
2026-04-16T17:11:21.264674,1,energy_delta,-5
2026-04-16T17:11:21.768440,1,collision,-5
2026-04-16T17:11:21.768517,1,energy_delta,-5
2026-04-16T17:11:22.267701,1,collision,-5
2026-04-16T17:11:22.267782,1,energy_delta,-5
2026-04-16T17:11:22.789312,1,collision,-5
2026-04-16T17:11:22.789441,1,energy_delta,-5
2026-04-16T17:11:23.286628,1,collision,-5
2026-04-16T17:11:23.286775,1,energy_delta,-5
2026-04-16T17:11:23.801157,1,collision,-5
2026-04-16T17:11:23.801239,1,energy_delta,-5
2026-04-16T17:11:24.311067,1,collision,-5
2026-04-16T17:11:24.311152,1,energy_delta,-5
2026-04-16T17:11:24.821442,1,collision,-5
2026-04-16T17:11:24.821571,1,energy_delta,-5
2026-04-16T17:11:25.324205,1,collision,-5
2026-04-16T17:11:25.324327,1,energy_delta,-5
2026-04-16T17:11:25.838155,1,collision,-5
2026-04-16T17:11:25.838288,1,energy_delta,-5
2026-04-16T17:11:26.335429,1,collision,-5
2026-04-16T17:11:26.335501,1,energy_delta,-5
2026-04-16T17:11:26.847784,1,collision,-5
2026-04-16T17:11:26.847863,1,energy_delta,-5
2026-04-16T17:11:27.351953,1,collision,-5
2026-04-16T17:11:27.352068,1,energy_delta,-5
2026-04-16T17:11:27.867180,1,collision,-5
2026-04-16T17:11:27.867258,1,energy_delta,-5
2026-04-16T17:12:22.002843,2,proximity,2
2026-04-16T17:12:29.130935,1,proximity,2
2026-04-16T17:14:18.035117,0,reset,1
2026-04-16T17:14:55.530251,2,proximity,2
2026-04-16T17:14:56.109235,2,proximity,1
2026-04-16T17:14:57.538814,0,reset,2
2026-04-16T17:14:57.539019,2,proximity,2
2026-04-16T17:15:05.236915,2,proximity,2
2026-04-16T17:15:06.216387,1,proximity,2
2026-04-16T17:15:07.791362,2,proximity,2
2026-04-16T17:15:08.291689,1,proximity,1
2026-04-16T17:15:08.324358,2,proximity,1
2026-04-16T17:15:08.807710,1,proximity,1
2026-04-16T17:15:08.838072,2,proximity,1
2026-04-16T17:15:09.329053,1,proximity,1
2026-04-16T17:15:09.364817,2,proximity,1
2026-04-16T17:15:09.829413,1,proximity,2
2026-04-16T17:15:12.402156,2,proximity,2
2026-04-16T17:15:12.865706,1,proximity,1
2026-04-16T17:15:12.891451,2,proximity,2
2026-04-16T17:16:06.284352,2,proximity,2
2026-04-16T17:16:22.832586,1,proximity,2
2026-04-16T17:16:26.936129,1,proximity,2
2026-04-16T17:16:27.456829,1,proximity,2
2026-04-16T17:16:27.969142,1,proximity,2
2026-04-16T17:16:32.610597,2,proximity,2
2026-04-16T17:16:33.601452,1,proximity,2
2026-04-16T17:16:33.628750,2,proximity,1
2026-04-16T17:16:34.094731,1,proximity,2
2026-04-16T17:16:34.122121,2,proximity,1
2026-04-16T17:16:34.610207,1,proximity,2
2026-04-16T17:16:35.107305,1,proximity,2
2026-04-16T17:16:35.133181,2,proximity,1
2026-04-16T17:16:35.636086,1,proximity,1
2026-04-16T17:16:35.668921,2,proximity,2
2026-04-16T17:16:36.148637,1,proximity,1
2026-04-16T17:16:36.184516,2,proximity,2
2026-04-16T17:16:43.320617,2,proximity,2
2026-04-16T17:16:43.805920,1,proximity,2
2026-04-16T17:16:43.839157,2,proximity,2
2026-04-16T17:16:44.303369,1,proximity,2
2026-04-16T17:16:44.333396,2,proximity,2
2026-04-16T17:16:49.463193,2,proximity,2
